id|codeserc|tipologia|nome|indirizzo|cap|citta|provincia|stelle|email|url|lt|lg|telefono
1166|053018ALB0019|Alberghi - Hotel|VECCHIA MAREMMA|Via Aurelia Km.146, 400 - QUATTROSTRADE - ORBETELLO SCALO|58016|Orbetello|GR|3|info@vecchiamaremma.it|www.vecchiamaremma.it|42.474217733245574|11.233901381492615|0564 862147 - 0564 865105
1781|053003AAT0005|Agriturismi|AGRIFOGLIO|Strada del Giardino, 26 - GIARDINO - BORGO CARIGE|58010|Capalbio|GR|3|info@capalbioagriturismo.it|www.capalbioagriturismo.it|42.4790517|11.3801672|0564 894010 - 338 3693620
1782|053003AAT0006|Agriturismi|OASI BOTANICO NATURALISTICA CAPALBIACCIO|BORGO CARIGE|58010|Capalbio|GR|0|||42.4790517|11.3801672|0564 864195
1788|053003AAT0012|Agriturismi|I FATTORI|Via Aurelia Km. 128 - - BORGO CARIGE|58010|Capalbio|GR|1|||42.4790517|11.3801672|0564 890237
1777|053003AAT0001|Agriturismi|GHIACCIO BOSCO|STRADA DELLA SGRILLA,4|58011|Capalbio|GR|3|info@ghiacciobosco.com|www.ghiacciobosco.com|42.4822465|11.4266557|0564 896539 - 339 5662578
1671|053018ALL0021|Alloggi Privati|MAZZARANI VALENTINA|Via Albegna, 64/A|58015|Orbetello|GR|0|vale@tiscali.it||42.493875|11.210845|0564 871244
1652|053018ALL0001|Alloggi Privati|MAZZARANI LIVIO|Via Albegna, 58 - - ALBINIA|58010|Orbetello|GR|0|||42.4942546|11.2110249|0564 871244
18355|053018AAT0053|Agriturismi|PODERE DEL PRIORATO|Strada del Priorato - PRIORATO - ALBINIA|58015|Orbetello|GR|1|info@poderedelpriorato.it|www.poderedelrpiorato.it|42.499313967617816|11.251029968261719|0564 878392 - 338 4776387
2493|053018AAT0046|Agriturismi|LE ANCORE|Strada Vic,le Cavallini, 4 - - ALBINIA|58015|Orbetello|GR|1|agriturismoleancore@alice.it||42.5014091|11.2048941|0564 885408 - 339 4492155
17418|053018AAT0051|Agriturismi|SOCIETA' AGRICOLA RUSTICI GIUSEPPE E ANDREA S.S.|Strada Vic. La Barca del Grazi, 4 - LA BARCA DEL GRAZI - ALBINIA|58015|Orbetello|GR|2|info@biologicorustici.it|www.biologicorustici.it|42.5014091|11.2048941|0564 878031 - 347 5438266
18064|053018AAT0052|Agriturismi|SANTA VIRGINIA|DOGANELLA 123 - ALBINIA|58015|Orbetello|GR|1|||42.5014091|11.2048941|348 9386145
1439|053018AFR0008|Affittacamere|IL TOMBOLO DI VERDI ROSA|Via Prov.Giannella, 180 - GIANNELLA - ALBINIA|58015|Orbetello|GR|0|le_sorgenti2000@libero.it|www.monteargentario.it|42.5014091|11.2048941|0564 820162
1450|053018AFR0022|Affittacamere|PODERE 13|S.P. Le 56 - SAN DONATO 18 - ALBINIA|58015|Orbetello|GR|0|info@immobiliarepodere13srl.com|www.immobiliarepodere13srl.com|42.5014091|11.2048941|0564 878261
1155|053018ALB0006|Alberghi - Hotel|HOTEL CORALLO|Via Paolieri, 27 - - ALBINIA|58010|Orbetello|GR|3|info@hotelcorallo.it|www.hotelcorallo.it|42.502489|11.207345|0564 870065
2492|053018AAT0045|Agriturismi|LE MANDRIANE|Strada Vic.le San Donato, 36 - SAN DONATO - ALBINIA|58010|Orbetello|GR|2|info@locandalemandriane.it|www.locandalemandriane.it|42.50322990000000089594323071651160717010498046875|11.208527000000000128920873976312577724456787109375|0564 878178 - 339 7334792
1666|053018ALL0015|Alloggi Privati|SILVESTRI MARIO -  IL PICCHIO VERDE|Via Aurelia - TOPAIE, 234 - ALBINIA|58010|Orbetello|GR|0|bbilpicchioverde@hotmail.it||42.50322990000000089594323071651160717010498046875|11.208527000000000128920873976312577724456787109375|0564 870356
2747|053018CAM0007|Campeggi|IL GABBIANO CAMPING VILLAGE|S.S. Aurelia Km.152 - CAMPO REGIO - ALBINIA|58010|Orbetello|GR|1|info@ilgabbianocampingvillage.com|www.ilgabbianocampingvillage.com|42.50322990000000089594323071651160717010498046875|11.208527000000000128920873976312577724456787109375|0564 870202
2748|053018CAM0008|Campeggi|OASI|Via S.S.Aurelia Km 152, 500 - VOLTONCINO - ALBINIA|58010|Orbetello|GR|2|info@campingvillageoasi.it|www.campingvillageoasi.it|42.50322990000000089594323071651160717010498046875|11.208527000000000128920873976312577724456787109375|0564 870482
2754|053018CAM0014|Campeggi|VOLTONCINO|Via S.S.Aurelia Km.199 - VOLTONCINO - ALBINIA|58010|Orbetello|GR|2|info@voltoncino.it|www.voltoncino.it|42.50322990000000089594323071651160717010498046875|11.208527000000000128920873976312577724456787109375|0564 870158 - 333 4599168
2951|053018REP0001|Residenze d'Epoca|CASALE VOLTONCINO|S.S. Aurelia Km. 152 - VOLTONCINO - ALBINIA|58010|Orbetello|GR|0|info@casalevoltoncino.it|www.casalevoltoncino.it|42.50322990000000089594323071651160717010498046875|11.208527000000000128920873976312577724456787109375|333 4599168
2479|053018AAT0032|Agriturismi|AUNTI|Via S.R. 74 Maremmana, 192 - AUNTI - POLVEROSA|58010|Orbetello|GR|2|agriturismoaunti@gmail.com|www.agriturismoaunti.it|42.512475179076006|11.261672973632812|0564 870190 - 338 5010020
1275|053018RTA0010|Residenze Turistico Alb.|LA POSTA DI TORRENOVA|S.P. le 128 della Parrina, 56|58015|Orbetello|GR|3|info@torrenova.eu|www.torrenova.eu|42.514219|11.2426044|0564 862479
2767|053018VIT0001|Villaggi Turistici|CAMPING VILLAGE GOLFO DEGLI ETRUSCHI|S.S. Aurelia Km 154, 200 - - ALBINIA|58010|Orbetello|GR|2|info@villagegolfodeglietruschi.it|www.villagegolfodeglietruschi.it|42.5208471|11.1920913|0564 870547
2468|053018AAT0021|Agriturismi|LA STALLA|SAN DONATO - ALBINIA|58010|Orbetello|GR|2|info@agriturismolastalla.it|www.agriturismolastalla.it|42.5231721|11.2364231|333 9444606
2885|053018CAV0002|Case per Vacanze|PODERE 13 CASA VACANZE|S.P. 56 - SAN DONATO, 18 - ALBINIA|58010|Orbetello|GR|0|info@immobiliarepodere13srl.com|www.immobiliarepodere13srl.com|42.5231721|11.2364231|0564 878261 - 337 704063
1267|053018RTA0002|Residenze Turistico Alb.|PARK HOTEL RESIDENCE|Via Volontari del Sangue, 1/A|58015|Orbetello|GR|3|info@parkhotelresidence.com|www.parkhotelresidence.com|42.5255915|11.2297105|0564 863618
2507|053019AAT0011|Agriturismi|LA PINETA|SAN PIETRO, 2940|58017|Pitigliano|GR|2|info@agriturlapineta|www.agriturlapineta.it|42.5278933|11.6020745|0564 617101 - 328 2234334
2517|053019AAT0021|Agriturismi|POGGIO SAN PIETRO|SAN PIETRO|58017|Pitigliano|GR|2|info@agriturismopoggiosanpietro.com|www.agriturismopoggiosanpietro.com|42.5278933|11.6020745|0564 616922 - 338 2254457
2260|053014AAT0010|Agriturismi|CAVALLIN DEL BUFALO|IL PIANO|58014|Manciano|GR|3|cavallindelbufalo@tiscalinet.it|www.agriturismocavallindelbufalo.com|42.5313482|11.3210073|0564 620316 - 329 8228536
2746|053018CAM0006|Campeggi|HAWAII|S.S. Aurelia Km 154, 500 - CAMPO REGIO - ALBINIA|58010|Orbetello|GR|2|info@campinghawaii.it|www.campinghawaii.it|42.5333383|11.1845642|0564 870164
2348|053014AAT0098|Agriturismi|LA SPERANZA|GUINZONI - CASALE NUOVO - MARSILIANA|58010|Manciano|GR|2|info@agriturismolasperanza.it|www.agriturismolasperanza.it|42.5362553|11.3426992|0564 606037 - 338 4114366
2351|053014AAT0101|Agriturismi|LA NOSTRA MAREMMA|Marruchetone, 243 - SGRILLOZZO - MARSILIANA|58010|Manciano|GR|1|info@lanostramaremma.com|www.lanostramaremma.com|42.53625530000000054542397265322506427764892578125|11.3426992000000002036586010945029556751251220703125|320 8084343
2298|053014AAT0048|Agriturismi|LA SIESTA|MARSILIANA|58010|Manciano|GR|1|agriturismolasiesta@tiscali.it|www.agriturismolasiesta.com|42.540654|11.3496121|0564 606318 - 320 2342361
2330|053014AAT0080|Agriturismi|CAMERA DEI LADRI|QUARTO ALBEGNA, 116 - MARSILIANA|58014|Manciano|GR|2|marzio.bonucci@tiscali.it|www.agriturismocameradeiladri.com|42.540654|11.3496121|0564 605100 - 334 3309707
2350|053014AAT0100|Agriturismi|IL PINZUTO|MARSILIANA|58014|Manciano|GR|2|info@ilpinzuto.it|www.ilpinzuto.it|42.540654|11.3496121|0564 606477 - 340 2948540
13696|053014AFR0052|Affittacamere|IL RADUNO|SPINICCI, 261 - MARSILIANA|58014|Manciano|GR|0|info@maxlelli.com|www.ilraduno.com|42.540654|11.3496121|0564 609920
1609|053014ALL0009|Alloggi Privati|MUSCINELLI PATRIZIA - LA VILLA|Via Tarquinia - - MARSILIANA|58014|Manciano|GR|0|info@lavillamarsiliana.it|www.lavillamarsiliana.it|42.540654|11.3496121|0564 606023
2464|053018AAT0017|Agriturismi|LE SPIGHE|TRE CERRI, 128 - SAN DONATO|58010|Orbetello|GR|2|info@agriturismolespighe.it|www.agriturismolespighe.it|42.5463503|11.2216745|0564 886325
2478|053018AAT0031|Agriturismi|POGGIO CAMPANA|S.P. 56 San Donato, 10 - SAN DONATO|58010|Orbetello|GR|2|info@poggiocampana.it|www.poggiocampana.it|42.5463826|11.2193665|0564 878202 - 349 4690750
15287|053018AFR0038|Affittacamere|GARIBALDI|Via Del Cannone, 1 - - TALAMONE|58015|Orbetello|GR|0|marinadicarlo@alice.it||42.5528199|11.134567|393 2283540
1169|053018ALB0022|Alberghi - Hotel|IL TELAMONIO|Piazza Garibaldi, 4 - - TALAMONE|58010|Orbetello|GR|4|info@hoteliltelamonio.com|www.hoteliltelamonio.com|42.55339910000000003265085979364812374114990234375|11.133900499999999311739884433336555957794189453125|0564 887008
3096|053018STB0007|Stabilimenti Balneari|BAGNO DELLE DONNE|Cala di Forno, 5B - - TALAMONE|58015|Orbetello|GR|0|||42.5535097|11.1327465|0564 887327
1168|053018ALB0021|Alberghi - Hotel|CAPO D'UOMO|Via Cala di Forno, 7 - - TALAMONE|58010|Orbetello|GR|3|info@hotelcapoduomo.com|www.hotelcapoduomo.com|42.55421490000001|11.1320339|0564 887077
1451|053018AFR0023|Affittacamere|BACHIOCCHI NICE|SAN DONATO|58015|Orbetello|GR|0|||42.5549235|11.2340105|0564 878297
